crop,patent_number,patent_abstract,patent_date,patent_title,patent_type,patent_year,Applicant,app_number,app_id,appcit_app_number,assignee_state_fips,assignee_county_fips,assignee_country,assignee_longitude,assignee_latitude,assignee_city,assignee_total_num_patents,citedby_patent_number,citedby_patent_title,cpc_category,cpc_subsection_title,cpc_group_title,cpc_group_id,cpc_sequence,cpc_subgroup_id,cpc_subgroup_title,cpc_total_num_assignees,cpc_total_num_patents,examiner_id,lawyer_id,nber_category_id,nber_category_title,nber_subcategory_id,nber_subcategory_title,nber_total_num_assignees,nber_total_num_patents,abstract_title,patent_decade,assignee_organization_namestandard,assignee_key_id,inventor_key_id,crop_shortname,crop_type,crop_type2,patent_type_orig,url,keras_predict,valueuse_ifcpc_A01H6,ifcpc_A01H6_known,.pred_1,.pred_class,group
"WHEAT, COMMON",200600246,,,,PVP,2006,Washington State University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MDM. WA007936. WHEAT, COMMON",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600246.pdf,,,,,,19
SOYBEAN,200600247,,,,PVP,2008,Nidera S.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIDERA A 4209RG. XP 4409RG. SOYBEAN,2010,,,,soybean,soy,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600247.pdf,,,,,,19
SOYBEAN,200600248,,,,PVP,2008,Nidera S.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIDERA A 5543RG. NA. SOYBEAN,2010,,,,soybean,soy,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600248.pdf,,,,,,19
SOYBEAN,200600249,,,,PVP,2008,Nidera S.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIDERA A 5485RG. XP 5485RG. SOYBEAN,2010,,,,soybean,soy,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600249.pdf,,,,,,19
SOYBEAN,200600250,,,,PVP,2007,Nidera S.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIDERA A 7708RG. XP 7708RG. SOYBEAN,2010,,,,soybean,soy,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600250.pdf,,,,,,19
SOYBEAN,200600251,,,,PVP,2008,Nidera S.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIDERA A 4613RG. XP 4713RG. SOYBEAN,2010,,,,soybean,soy,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600251.pdf,,,,,,19
SOYBEAN,200600252,,,,PVP,2007,Nidera S.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIDERA A 3289RG. XP 3289RG. SOYBEAN,2010,,,,soybean,soy,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600252.pdf,,,,,,19
POTATO,200600253,,,,PVP,2011,NORIKA Nordring-Kartoffelzucht-und Vermehrungs-GmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bonus. NA. POTATO,2010,,,,potato,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600253.pdf,,,,,,19
BENTGRASS,200600254,,,,PVP,2009,"Seed Research of Oregon & Rutgers, The State University of New Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tyee. NA. BENTGRASS,2010,,,,bentgrass,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600254.pdf,,,,,,19
PEPPER,200600256,,,,PVP,2008,Syngenta Participations AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4228AA. NA. PEPPER,2010,,,,pepper,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600256.pdf,,,,,,19
"WHEAT, COMMON",200600257,,,,PVP,2007,Oklahoma Agricultural Experiment Station (OAES),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Guymon. OK00618W. WHEAT, COMMON",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600257.pdf,,,,,,19
FESCUE,200600258,,,,PVP,2007,Cascade International Seed Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zodiac. 4601. FESCUE,2010,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600258.pdf,,,,,,19
TOMATO,200600259,,,,PVP,2008,"Seminis Vegetable Seeds, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHI1504001. NA. TOMATO,2010,,,,tomato,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600259.pdf,,,,,,19
LETTUCE,200600260,,,,PVP,2008,Enza Zaden Beheer B.V.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antago. E19.6360. LETTUCE,2010,,,,lettuce,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600260.pdf,,,,,,19
SOYBEAN,200600261,,,,PVP,2008,Saga Prefectural Regional Industry Support Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OLERICHI50. NA. SOYBEAN,2010,,,,soybean,soy,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600261.pdf,,,,,,19
SOYBEAN,200600262,,,,PVP,2007,National Agriculture and Food Research Organization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suzusayaka. NA. SOYBEAN,2010,,,,soybean,soy,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600262.pdf,,,,,,19
BENTGRASS,200600263,,,,PVP,2009,"Rutgers, The State University of New Jersey and Richard Hurley",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007. DSB. BENTGRASS,2010,,,,bentgrass,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600263.pdf,,,,,,19
BENTGRASS,200600264,,,,PVP,2009,"Seed Research of Oregon & Rutgers, The State University of New Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR 1150. SRX 1PDH. BENTGRASS,2010,,,,bentgrass,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600264.pdf,,,,,,19
LETTUCE,200600265,,,,PVP,2009,"Orsetti Seed Company, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ridgeline. BOS 9128. LETTUCE,2010,,,,lettuce,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600265.pdf,,,,,,19
"WHEAT, COMMON",200600266,,,,PVP,2007,Syngenta Participations AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ForageMax. B980696. WHEAT, COMMON",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600266.pdf,,,,,,19
FESCUE,200600267,,,,PVP,2008,"Pure-Seed Testing, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fury. PST-5L0. FESCUE,2010,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600267.pdf,,,,,,19
"WHEAT, COMMON",200600268,,,,PVP,2007,Limagrain Europe S.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PR 1404. PR 1404. WHEAT, COMMON",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600268.pdf,,,,,,19
MEADOWFOAM,200600269,,,,PVP,2013,"State of Oregon, by and through the State Board of Higher Education on behalf of Oregon State Univ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ross. OMF164. MEADOWFOAM,2010,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600269.pdf,,,,,,19
BARLEY,200600270,,,,PVP,2007,"Busch Agricultural Resources, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merit 16. 2B99-2316. BARLEY,2010,,,,barley,barley,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600270.pdf,,,,,,19
BARLEY,200600271,,,,PVP,2007,"Busch Agricultural Resources, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merit 57. 2B99-2657. BARLEY,2010,,,,barley,barley,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600271.pdf,,,,,,19
"WHEAT, COMMON",200600273,,,,PVP,2007,"Monsanto Technology, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WB-528. BZ 6W98-528. WHEAT, COMMON",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600273.pdf,,,,,,19
"WHEAT, COMMON",200600274,,,,PVP,2007,Texas Agricultural Experiment Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TAM 112. TX98V9628. WHEAT, COMMON",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600274.pdf,,,,,,19
RYEGRASS,200600275,,,,PVP,2011,"Blue Moon Farms, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Acappella. 99.0223, 3.0619. RYEGRASS",2010,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600275.pdf,,,,,,19
"WHEAT, COMMON",200600276,,,,PVP,2007,"University of Georgia Research Foundation, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"951079-2E31. GA951079-2E31. WHEAT, COMMON",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600276.pdf,,,,,,19
"WHEAT, COMMON",200600277,,,,PVP,2007,"Monsanto Technology, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eddy. BZ 9W96-788-e. WHEAT, COMMON",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600277.pdf,,,,,,19
"WHEAT, COMMON",200600278,,,,PVP,2007,"Grant H. Torrey for CHS, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Concept. 89S*88D. WHEAT, COMMON",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600278.pdf,,,,,,19
POTATO,200600279,,,,PVP,2012,Agriculture & Agri-Food Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rochdale Gold-Dorée. NA. POTATO,2010,,,,potato,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600279.pdf,,,,,,19
BENTGRASS,200600280,,,,PVP,2009,"Rutgers, The State University of New Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13M. 13M. BENTGRASS,2010,,,,bentgrass,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600280.pdf,,,,,,19
"WHEAT, COMMON",200600281,,,,PVP,2007,"Monsanto Technology, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DPC05. N97-329ES. WHEAT, COMMON",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600281.pdf,,,,,,19
"WHEAT, COMMON",200600282,,,,PVP,2007,"Monsanto Technology, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rush. CA-902-701. WHEAT, COMMON",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600282.pdf,,,,,,19
"WHEAT, COMMON",200600283,,,,PVP,2007,"Virginia Tech Intellectual Properties, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"176. VA99W-176. WHEAT, COMMON",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600283.pdf,,,,,,19
"WHEAT, COMMON",200600284,,,,PVP,2007,Montana Agricultural Experiment Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yellowstone. MT00159. WHEAT, COMMON",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600284.pdf,,,,,,19
"WHEAT, COMMON",200600285,,,,PVP,2006,Montana Agricultural Experiment Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bynum. MTCL0318. WHEAT, COMMON",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600285.pdf,,,,,,19
"WHEAT, COMMON",200600286,,,,PVP,2006,Montana Agricultural Experiment Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Norris. MTCL0316. WHEAT, COMMON",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600286.pdf,,,,,,19
RYEGRASS,200600288,,,,PVP,2011,"Blue Moon Farms, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LS 2200. 2.0838. RYEGRASS,2010,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600288.pdf,,,,,,19
RYE,200600289,,,,PVP,2008,"Noble Research Institute, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maton II. NF65. RYE,2010,,,,rye,rye,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600289.pdf,,,,,,19
"WHEAT, COMMON",200600291,,,,PVP,2006,Montana Agricultural Experiment Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hyalite. MTCL0306. WHEAT, COMMON",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600291.pdf,,,,,,19
POTATO,200600293,,,,PVP,2011,EUROPLANT Pflanzenzucht GmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Fantasy. NA. POTATO,2010,,,,potato,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600293.pdf,,,,,,19
POTATO,200600294,,,,PVP,2011,EUROPLANT Pflanzenzucht GmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Augusta. NA. POTATO,2010,,,,potato,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600294.pdf,,,,,,19
"WHEAT, COMMON",200600297,,,,PVP,2007,The Regents of the University of California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Patwin. UC1419. WHEAT, COMMON",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600297.pdf,,,,,,19
"WHEAT, COMMON",200600298,,,,PVP,2007,Syngenta Participations AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Platte2. 96x0799-14W. WHEAT, COMMON",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600298.pdf,,,,,,19
LETTUCE,200600299,,,,PVP,2008,Enza Zaden Beheer B.V.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Midway. 14.1360CS. LETTUCE,2010,,,,lettuce,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600299.pdf,,,,,,19
LETTUCE,200600300,,,,PVP,2009,Syngenta Crop Protection AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Talladega. NA. LETTUCE,2010,,,,lettuce,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600300.pdf,,,,,,19
LETTUCE,200600301,,,,PVP,2012,Harris Moran Seed Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Destiny. NA. LETTUCE,2010,,,,lettuce,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600301.pdf,,,,,,19
TRITICALE,200600303,,,,PVP,2007,"Northern Agri Brands, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98. 00TV60147. TRITICALE,2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600303.pdf,,,,,,19
TRITICALE,200600304,,,,PVP,2007,"Northern Agri Brands, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116. 98TV46506. TRITICALE,2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200600304.pdf,,,,,,19
LETTUCE,200700001,,,,PVP,2009,"Orsetti Seed Company, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pacifica. BOS 9117. LETTUCE,2010,,,,lettuce,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700001.pdf,,,,,,19
"WHEAT, COMMON",200700003,,,,PVP,2007,NDSU Research Foundation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard. ND800. WHEAT, COMMON",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700003.pdf,,,,,,19
LETTUCE,200700004,,,,PVP,2008,Enza Zaden Beheer B.V.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chistera. E19.2586. LETTUCE,2010,,,,lettuce,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700004.pdf,,,,,,19
PEPPER,200700006,,,,PVP,2009,The United States Government as represented by the Secretary of Agriculture and Barenbrug USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TigerPaw-NR. PA-558. PEPPER,2010,,,,pepper,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700006.pdf,,,,,,19
COWPEA,200700007,,,,PVP,2007,The United States Government as represented by the Secretary of Agriculture and Barenbrug USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreenPack-DG. US-1096. COWPEA,2010,,,,pea,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700007.pdf,,,,,,19
COTTON,200700008,,,,PVP,2009,"D&PL Technology Holding Company, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DP 147 RF. DP491F-03BC3F3-5LINE Bulk 04X462DF. COTTON,2010,,,,cotton,cotton,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700008.pdf,,,,,,19
COTTON,200700009,,,,PVP,2009,"D&PL Technology Holding Company, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DP 167 RF. DP565F-03BC3F3-9 Line Bulk 04T159F. COTTON,2010,,,,cotton,cotton,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700009.pdf,,,,,,19
COTTON,200700010,,,,PVP,2009,"D&PL Technology Holding Company, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DP 164 B2RF. 04T126DF. COTTON,2010,,,,cotton,cotton,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700010.pdf,,,,,,19
COTTON,200700011,,,,PVP,2009,"D&PL Technology Holding Company, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DP 143 B2RF. DP491DF-03BC3F3-5line Bulk 04X419DF. COTTON,2010,,,,cotton,cotton,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700011.pdf,,,,,,19
COTTON,200700012,,,,PVP,2009,"D&PL Technology Holding Company, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DP 117 B2RF. 04Z600DF. COTTON,2010,,,,cotton,cotton,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700012.pdf,,,,,,19
COTTON,200700013,,,,PVP,2009,"D&PL Technology Holding Company, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DP 110 RF. 04Z603F. COTTON,2010,,,,cotton,cotton,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700013.pdf,,,,,,19
LETTUCE,200700014,,,,PVP,2011,Harris Moran Seed Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mainman. NA. LETTUCE,2010,,,,lettuce,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700014.pdf,,,,,,19
"WHEAT, DURUM",200700015,,,,PVP,2007,"Second Nature Research, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Havasu. PH896-21. WHEAT, DURUM",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700015.pdf,,,,,,19
"WHEAT, COMMON",200700016,,,,PVP,2007,"Monsanto Technology, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Joaquin. YU999-178. WHEAT, COMMON",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700016.pdf,,,,,,19
"WHEAT, COMMON",200700017,,,,PVP,2007,"Monsanto Technology, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Solano. DA900-229. WHEAT, COMMON",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700017.pdf,,,,,,19
"WHEAT, COMMON",200700018,,,,PVP,2007,"Monsanto Technology, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dash 12. DA998-12. WHEAT, COMMON",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700018.pdf,,,,,,19
BARLEY,200700019,,,,PVP,2007,"Monsanto Technology, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chico. DA 593-078. BARLEY,2010,,,,barley,barley,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700019.pdf,,,,,,19
BARLEY,200700020,,,,PVP,2007,"Monsanto Technology, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cochise. PH 595-096. BARLEY,2010,,,,barley,barley,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700020.pdf,,,,,,19
TOMATO,200700021,,,,PVP,2008,"Seminis Vegetable Seeds, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHI1504005. NA. TOMATO,2010,,,,tomato,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700021.pdf,,,,,,19
BROCCOLI,200700022,,,,PVP,2010,"The United States Government as represented by the Secretary of Agriculture and Caudill Seed and Warehouse Company, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hopkins. NA. BROCCOLI,2010,,,,broccoli,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700022.pdf,,,,,,19
WATERMELON,200700023,,,,PVP,2009,"Syngenta Seeds, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SP-4. NA. WATERMELON,2010,,,,melon,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700023.pdf,,,,,,19
"BURNET, LITTLE",200700024,,,,PVP,2010,Oregon Wholesale Seed Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Persist. TFI. BURNET, LITTLE",2010,,,,"burnet, little",specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700024.pdf,,,,,,19
KENTUCKY BLUEGRASS,200700025,,,,PVP,2009,"TurfOne & Rutgers, The State University of New Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Argos. Pick 2168. KENTUCKY BLUEGRASS,2010,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700025.pdf,,,,,,19
"WHEAT, COMMON",200700026,,,,PVP,2007,"Virginia Tech Intellectual Properties, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USG 3342. VAN98W-342. WHEAT, COMMON",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700026.pdf,,,,,,19
RYEGRASS,200700029,,,,PVP,2011,"Seed Research of Oregon & Rutgers, The State University of New Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harrier. NA. RYEGRASS,2010,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700029.pdf,,,,,,19
LETTUCE,200700030,,,,PVP,2008,"Seminis Vegetable Seeds, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Constanza. RS 06424886. LETTUCE,2010,,,,lettuce,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700030.pdf,,,,,,19
PEPPER,200700032,,,,PVP,2009,"Seminis Vegetable Seeds, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SBR991205. SBR 99-1205. PEPPER,2010,,,,pepper,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700032.pdf,,,,,,19
PEPPER,200700033,,,,PVP,2009,"Seminis Vegetable Seeds, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SBR 99-1209. NA. PEPPER,2010,,,,pepper,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700033.pdf,,,,,,19
COTTON,200700038,,,,PVP,2009,BASF Agricultural Solutions Seed US LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST 4427B2RF. STX0504B2RF. COTTON,2010,,,,cotton,cotton,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700038.pdf,,,,,,19
COTTON,200700042,,,,PVP,2010,BASF Agricultural Solutions Seed US LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST 5283RF. STX0503RF. COTTON,2010,,,,cotton,cotton,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700042.pdf,,,,,,19
KENTUCKY BLUEGRASS,200700043,,,,PVP,2010,"Pure-Seed Testing, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moonlight SLT. PST-101-390. KENTUCKY BLUEGRASS,2010,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700043.pdf,,,,,,19
OAT,200700044,,,,PVP,2007,NDSU Research Foundation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beach. ND951394. OAT,2010,,,,oat,oat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700044.pdf,,,,,,19
OAT,200700045,,,,PVP,2007,South Dakota Agricultural Experiment Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stallion. SD000366-36. OAT,2010,,,,oat,oat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700045.pdf,,,,,,19
COTTON,200700046,,,,PVP,2009,BASF Agricultural Solutions Seed US LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST 4554B2RF. STX4554B2RF. COTTON,2010,,,,cotton,cotton,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700046.pdf,,,,,,19
COTTON,200700048,,,,PVP,2009,BASF Agricultural Solutions Seed US LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST 4664RF. STX4664RF. COTTON,2010,,,,cotton,cotton,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700048.pdf,,,,,,19
LETTUCE,200700050,,,,PVP,2009,"Syngenta Seeds, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bandita. LS 4760. LETTUCE,2010,,,,lettuce,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700050.pdf,,,,,,19
"PEA, FIELD",200700051,,,,PVP,2007,"W. Brotherton Seed Co, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boogie. BSC 610. PEA, FIELD",2010,,,,pea,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700051.pdf,,,,,,19
POTATO,200700052,,,,PVP,2012,EUROPLANT Pflanzenzucht GmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BELLAROSA. NA. POTATO,2010,,,,potato,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200700052.pdf,,,,,,19
