crop,patent_number,patent_abstract,patent_date,patent_title,patent_type,patent_year,Applicant,app_number,app_id,appcit_app_number,assignee_state_fips,assignee_county_fips,assignee_country,assignee_longitude,assignee_latitude,assignee_city,assignee_total_num_patents,citedby_patent_number,citedby_patent_title,cpc_category,cpc_subsection_title,cpc_group_title,cpc_group_id,cpc_sequence,cpc_subgroup_id,cpc_subgroup_title,cpc_total_num_assignees,cpc_total_num_patents,examiner_id,lawyer_id,nber_category_id,nber_category_title,nber_subcategory_id,nber_subcategory_title,nber_total_num_assignees,nber_total_num_patents,abstract_title,patent_decade,assignee_organization_namestandard,assignee_key_id,inventor_key_id,crop_shortname,crop_type,crop_type2,patent_type_orig,url,keras_predict,valueuse_ifcpc_A01H6,ifcpc_A01H6_known,.pred_1,.pred_class,group
LETTUCE,009200258,,,,PVP,1992,"Royal Sluis, Koninklijke Zaaizaadbedrijven Gebroeders Sluis, B.V.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encore. RS 2613. LETTUCE,1990,,,,lettuce,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009200258.pdf,,,,,,3
SORGHUM,009200259,,,,PVP,1999,"Pioneer Hi-Bred International, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PH538. NA. SORGHUM,2000,,,,sorghum,sorghum,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009200259.pdf,,,,,,3
SORGHUM,009200260,,,,PVP,1999,"Pioneer Hi-Bred International, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHB122. NA. SORGHUM,2000,,,,sorghum,sorghum,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009200260.pdf,,,,,,3
SORGHUM,009200261,,,,PVP,1999,"Pioneer Hi-Bred International, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHB118. NA. SORGHUM,2000,,,,sorghum,sorghum,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009200261.pdf,,,,,,3
SORGHUM,009200262,,,,PVP,1999,"Pioneer Hi-Bred International, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHA118. NA. SORGHUM,2000,,,,sorghum,sorghum,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009200262.pdf,,,,,,3
SORGHUM,009200263,,,,PVP,1999,"Pioneer Hi-Bred International, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHA122. NA. SORGHUM,2000,,,,sorghum,sorghum,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009200263.pdf,,,,,,3
RYEGRASS,009200266,,,,PVP,1999,"Pickseed West, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Express. NY 88. RYEGRASS,2000,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009200266.pdf,,,,,,3
SOYBEAN,009200267,,,,PVP,1994,"Monsanto Technology, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CX121. NA. SOYBEAN,1990,,,,soybean,soy,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009200267.pdf,,,,,,3
RYEGRASS,009200269,,,,PVP,2000,"Forbes Seed and Grain, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NightHawk. Eagle.WVPB-89-PR-A-3. RYEGRASS,2000,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009200269.pdf,,,,,,3
LETTUCE,009200270,,,,PVP,1993,"Orsetti Seed Company, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two Star. NA. LETTUCE,1990,,,,lettuce,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009200270.pdf,,,,,,3
SUNFLOWER,009200272,,,,PVP,1995,"Pioneer Hi-Bred International, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHA043. NA. SUNFLOWER,2000,,,,sunflower,sunflower,oilseed,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009200272.pdf,,,,,,3
SUNFLOWER,009200273,,,,PVP,1995,"Pioneer Hi-Bred International, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHA052. NA. SUNFLOWER,2000,,,,sunflower,sunflower,oilseed,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009200273.pdf,,,,,,3
SUNFLOWER,009200274,,,,PVP,1995,"Pioneer Hi-Bred International, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHA053. NA. SUNFLOWER,2000,,,,sunflower,sunflower,oilseed,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009200274.pdf,,,,,,3
SUNFLOWER,009200275,,,,PVP,1995,"Pioneer Hi-Bred International, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHA061. NA. SUNFLOWER,2000,,,,sunflower,sunflower,oilseed,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009200275.pdf,,,,,,3
SOYBEAN,009200276,,,,PVP,1995,"Monsanto Technology, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CX248. NA. SOYBEAN,2000,,,,soybean,soy,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009200276.pdf,,,,,,3
PEPPER,009200277,,,,PVP,1994,"Syngenta Seeds, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90-3083. 434. PEPPER,1990,,,,pepper,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009200277.pdf,,,,,,3
"WHEAT, COMMON",009200278,,,,PVP,1996,FFR Cooperative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FFR 525W. 82-52-52. WHEAT, COMMON",2000,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009200278.pdf,,,,,,3
TRITICALE,009200279,,,,PVP,1994,Agrecol Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enduro. UW26. TRITICALE,1990,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009200279.pdf,,,,,,3
KENTUCKY BLUEGRASS,009200280,,,,PVP,1995,"Pure-Seed Testing, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A82-208. Mom Pt 99. KENTUCKY BLUEGRASS,2000,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009200280.pdf,,,,,,3
CELERY,009300001,,,,PVP,1994,"Seminis Vegetable Seeds, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peto 285. PSX 28588. CELERY,1990,,,,celery,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300001.pdf,,,,,,3
GARDEN BEAN,009300002,,,,PVP,1993,Del Monte Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DMC 04-01. NA. GARDEN BEAN,1990,,,,garden bean,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300002.pdf,,,,,,3
MUSKMELON,009300003,,,,PVP,1997,"Hollar Seeds, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweet Delight. NA. MUSKMELON,2000,,,,melon,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300003.pdf,,,,,,3
"PEA, FIELD",009300004,,,,PVP,1993,Del Monte Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DMC 50-02. NA. PEA, FIELD",1990,,,,pea,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300004.pdf,,,,,,3
VINCA,009300006,,,,PVP,1994,John Bodger and Sons Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heat Wave White. PT379. VINCA,1990,,,,vinca,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300006.pdf,,,,,,3
VINCA,009300008,,,,PVP,1994,John Bodger and Sons Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passion. PT441. VINCA,1990,,,,vinca,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300008.pdf,,,,,,3
"WHEAT, COMMON",009300009,,,,PVP,1994,Colorado State University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yuma. CO850061. WHEAT, COMMON",1990,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300009.pdf,,,,,,3
SOYBEAN,009300010,,,,PVP,1995,"Terral-Norris Seed Company, Inc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Terra-Vig 5555. TVX - 5653. SOYBEAN,2000,,,,soybean,soy,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300010.pdf,,,,,,3
"WHEAT, COMMON",009300011,,,,PVP,1994,"Terral-Norris Seed Company, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Terral 877. Terral X877. WHEAT, COMMON",1990,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300011.pdf,,,,,,3
BENTGRASS,009300012,,,,PVP,1994,Barenbrug USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Regent. N-100, Normac 101, WVPB-D-5. BENTGRASS",1990,,,,bentgrass,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300012.pdf,,,,,,3
SORGHUM,009300013,,,,PVP,1993,"Walter Moss Seed Company, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WKM III. NA. SORGHUM,1990,,,,sorghum,sorghum,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300013.pdf,,,,,,3
LETTUCE,009300014,,,,PVP,1993,"Royal Sluis, Koninklijke Zaaizaadbedrijven Gebroeders Sluis, B.V.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,El Dorado. RS0144. LETTUCE,1990,,,,lettuce,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300014.pdf,,,,,,3
GARDEN BEAN,009300016,,,,PVP,1993,"Syngenta Seeds, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summit. HB100-3-2-1. GARDEN BEAN,1990,,,,garden bean,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300016.pdf,,,,,,3
SOYBEAN,009300017,,,,PVP,1994,Minnesota Agricultural Experiment Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alpha. M85-610. SOYBEAN,1990,,,,soybean,soy,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300017.pdf,,,,,,3
SOYBEAN,009300018,,,,PVP,1994,"Novartis Seeds, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S46-44. J616544. SOYBEAN,1990,,,,soybean,soy,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300018.pdf,,,,,,3
SOYBEAN,009300019,,,,PVP,1994,"Novartis Seeds, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S62-66. X9161. SOYBEAN,1990,,,,soybean,soy,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300019.pdf,,,,,,3
SOYBEAN,009300021,,,,PVP,1995,"Monsanto Technology, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DP 3818. DPX 3818. SOYBEAN,2000,,,,soybean,soy,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300021.pdf,,,,,,3
SOYBEAN,009300022,,,,PVP,1995,"Monsanto Technology, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DP 3776. DPX 3776. SOYBEAN,2000,,,,soybean,soy,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300022.pdf,,,,,,3
SOYBEAN,009300023,,,,PVP,1995,"Monsanto Technology, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DP 3733. DPX 3733. SOYBEAN,2000,,,,soybean,soy,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300023.pdf,,,,,,3
LETTUCE,009300025,,,,PVP,1993,"Seminis Vegetable Seeds, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spector. 89C1786. LETTUCE,1990,,,,lettuce,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300025.pdf,,,,,,3
LETTUCE,009300026,,,,PVP,1993,"Seminis Vegetable Seeds, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stinger. 90A206. LETTUCE,1990,,,,lettuce,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300026.pdf,,,,,,3
"WHEAT, COMMON",009300027,,,,PVP,1994,Idaho Agricultural Experiment Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Meridian. ID0360. WHEAT, COMMON",1990,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300027.pdf,,,,,,3
BARLEY,009300028,,,,PVP,1995,"Plant Breeders 1, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Citation. PB1-88-6R-401. BARLEY,2000,,,,barley,barley,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300028.pdf,,,,,,3
MUSKMELON,009300029,,,,PVP,1994,Ali Abad Farm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliabadi. NA. MUSKMELON,1990,,,,melon,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300029.pdf,,,,,,3
WHITE CLOVER,009300033,,,,PVP,1996,North Carolina Agricultural Research Service and USDA-ARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will. NA. WHITE CLOVER,2000,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300033.pdf,,,,,,3
RYEGRASS,009300034,,,,PVP,1999,"Pure-Seed Testing, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Navajo. 2DPR. RYEGRASS,2000,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300034.pdf,,,,,,3
"CORN, FIELD",009300035,,,,PVP,1993,"Holden's Foundation Seeds, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LH166. Ex2510. CORN, FIELD",1990,,,,corn,corn,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300035.pdf,,,,,,3
"CORN, FIELD",009300036,,,,PVP,1993,"Holden's Foundation Seeds, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LH217. Ex2620. CORN, FIELD",1990,,,,corn,corn,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300036.pdf,,,,,,3
"CORN, FIELD",009300037,,,,PVP,1994,"Holden's Foundation Seeds, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LH200. Ex2658. CORN, FIELD",1990,,,,corn,corn,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300037.pdf,,,,,,3
"CORN, FIELD",009300038,,,,PVP,1993,"Holden's Foundation Seeds, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LH184. Ex2539. CORN, FIELD",1990,,,,corn,corn,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300038.pdf,,,,,,3
"CORN, FIELD",009300039,,,,PVP,1993,"Holden's Foundation Seeds, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LH167. Ex2672. CORN, FIELD",1990,,,,corn,corn,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300039.pdf,,,,,,3
WHITE CLOVER,009300040,,,,PVP,1996,"Agricultural Experiment Station,  University of Florida",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Legendary Good Luck. FL-ML. WHITE CLOVER,2000,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300040.pdf,,,,,,3
COTTON,009300041,,,,PVP,1994,"Advanta USA, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HS-44. 813-210-31-44. COTTON,1990,,,,cotton,cotton,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300041.pdf,,,,,,3
FESCUE,009300043,,,,PVP,1995,Advanta BV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Molinda. Mom Frc 622. FESCUE,2000,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300043.pdf,,,,,,3
ROUGH BLUEGRASS,009300044,,,,PVP,1995,Mommersteeg International B.V.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polder. H75-1688. ROUGH BLUEGRASS,2000,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300044.pdf,,,,,,3
"PEA, FIELD",009300045,,,,PVP,1995,Del Monte Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DMC 50-21. NA. PEA, FIELD",2000,,,,pea,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300045.pdf,,,,,,3
"PEA, FIELD",009300047,,,,PVP,1993,"Pure Line Seeds, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Style. 474. PEA, FIELD",1990,,,,pea,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300047.pdf,,,,,,3
"CORN, FIELD",009300049,,,,PVP,1993,Advanta Technology Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ICI581. NA. CORN, FIELD",1990,,,,corn,corn,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300049.pdf,,,,,,3
CAULIFLOWER,009300050,,,,PVP,1993,"Tanimura & Antle Fresh Foods, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K-TEE. EXP 230. CAULIFLOWER,1990,,,,cauliflower,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300050.pdf,,,,,,3
WHITE CLOVER,009300051,,,,PVP,1996,"Tohoku National Agricultural Experiment Station, Ministry of Agriculture, Forestry and Fisheries",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mineooha. Tohoku No. 15. WHITE CLOVER,2000,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300051.pdf,,,,,,3
"WHEAT, COMMON",009300052,,,,PVP,1994,The Andersons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Karena. TW 85108. WHEAT, COMMON",1990,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300052.pdf,,,,,,3
GARDEN BEAN,009300053,,,,PVP,1993,Del Monte Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DMC 04-33. NA. GARDEN BEAN,1990,,,,garden bean,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300053.pdf,,,,,,3
GARDEN BEAN,009300054,,,,PVP,1995,Del Monte Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DMC 08-47. NA. GARDEN BEAN,2000,,,,garden bean,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300054.pdf,,,,,,3
GARDEN BEAN,009300055,,,,PVP,1995,Del Monte Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DMC 06-26. NA. GARDEN BEAN,2000,,,,garden bean,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300055.pdf,,,,,,3
"PEA, FIELD",009300056,,,,PVP,1993,Del Monte Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DMC 50-04. NA. PEA, FIELD",1990,,,,pea,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300056.pdf,,,,,,3
"PEA, FIELD",009300057,,,,PVP,1993,Del Monte Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DMC 50-68. NA. PEA, FIELD",1990,,,,pea,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300057.pdf,,,,,,3
"PEA, FIELD",009300058,,,,PVP,1995,Del Monte Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DMC 50-26. NA. PEA, FIELD",2000,,,,pea,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300058.pdf,,,,,,3
KENTUCKY BLUEGRASS,009300059,,,,PVP,1994,"Seed Research of Oregon, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR 2000. NA. KENTUCKY BLUEGRASS,1990,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300059.pdf,,,,,,3
COTTON,009300060,,,,PVP,1994,Delta and Pine Land Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DP 5681. DPX 5681 €28118-322-41-51. COTTON,1990,,,,cotton,cotton,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300060.pdf,,,,,,3
"RADISH, FODDER",009300063,,,,PVP,1994,"P.H. Petersen, Saatzucht",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adagio. NA. RADISH, FODDER",1990,,,,radish,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300063.pdf,,,,,,3
SOYBEAN,009300066,,,,PVP,1998,"Pioneer Hi-Bred International, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9584. NA. SOYBEAN,2000,,,,soybean,soy,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300066.pdf,,,,,,3
FIELD BEAN,009300068,,,,PVP,1997,NDSU Research Foundation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Norstar. NX-041. FIELD BEAN,2000,,,,beanfield,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300068.pdf,,,,,,3
GARDEN BEAN,009300069,,,,PVP,1993,"Syngenta Seeds, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic. HB 324-1-2-3. GARDEN BEAN,1990,,,,garden bean,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300069.pdf,,,,,,3
COTTON,009300070,,,,PVP,1995,"Americot, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St 132. St 132. COTTON,2000,,,,cotton,cotton,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300070.pdf,,,,,,3
COWPEA,009300071,,,,PVP,1993,"Great Plains Research Company, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carolina Sugar. 7-15-4-2. COWPEA,1990,,,,pea,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300071.pdf,,,,,,3
SOYBEAN,009300072,,,,PVP,1995,"Monsanto Technology, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H608. H88-5193. SOYBEAN,2000,,,,soybean,soy,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300072.pdf,,,,,,3
"WHEAT, COMMON",009300073,,,,PVP,1995,Minnesota Agricultural Experiment Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Norm. MN85324. WHEAT, COMMON",2000,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300073.pdf,,,,,,3
BARLEY,009300074,,,,PVP,1993,Minnesota Agricultural Experiment Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stander. Minn M64. BARLEY,1990,,,,barley,barley,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300074.pdf,,,,,,3
RICE,009300075,,,,PVP,1994,"California Cooperative Rice Research Foundation, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M-204. 88-Y-317. RICE,1990,,,,rice,rice,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300075.pdf,,,,,,3
"PEA, FIELD",009300076,,,,PVP,1995,Nunhems B.V.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Point. Nun 1040. PEA, FIELD",2000,,,,pea,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300076.pdf,,,,,,3
SOYBEAN,009300077,,,,PVP,1995,"Monsanto Technology, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H6397. NA. SOYBEAN,2000,,,,soybean,soy,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300077.pdf,,,,,,3
"PEA, FIELD",009300078,,,,PVP,1995,Nunhems B.V.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scepter. Nun 1844. PEA, FIELD",2000,,,,pea,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300078.pdf,,,,,,3
"PEA, FIELD",009300079,,,,PVP,1995,Nunhems B.V.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Captain. Nun 1889. PEA, FIELD",2000,,,,pea,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300079.pdf,,,,,,3
FESCUE,009300080,,,,PVP,2000,"University of Georgia Research Foundation, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgia 5. GA-5. FESCUE,2000,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300080.pdf,,,,,,3
"CORN, FIELD",009300081,,,,PVP,1994,Dekalb Plant Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MBWZ. NA. CORN, FIELD",1990,,,,corn,corn,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300081.pdf,,,,,,3
"CORN, FIELD",009300082,,,,PVP,1994,Dekalb Plant Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AQA3. NA. CORN, FIELD",1990,,,,corn,corn,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300082.pdf,,,,,,3
"CORN, FIELD",009300083,,,,PVP,1994,Dekalb Plant Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91IFC2. NA. CORN, FIELD",1990,,,,corn,corn,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300083.pdf,,,,,,3
"CORN, FIELD",009300084,,,,PVP,1994,Dekalb Plant Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2FADB. NA. CORN, FIELD",1990,,,,corn,corn,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300084.pdf,,,,,,3
"CORN, FIELD",009300085,,,,PVP,1994,Dekalb Plant Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MM501D. NA. CORN, FIELD",1990,,,,corn,corn,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300085.pdf,,,,,,3
"CORN, FIELD",009300086,,,,PVP,1994,Dekalb Plant Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3IJI1. NA. CORN, FIELD",1990,,,,corn,corn,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300086.pdf,,,,,,3
"CORN, FIELD",009300087,,,,PVP,1994,Dekalb Plant Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3IIH6. NA. CORN, FIELD",1990,,,,corn,corn,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300087.pdf,,,,,,3
"CORN, FIELD",009300088,,,,PVP,1994,"Holden's Foundation Seeds, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LH183. Ex2339. CORN, FIELD",1990,,,,corn,corn,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/009300088.pdf,,,,,,3
