crop,patent_number,patent_abstract,patent_date,patent_title,patent_type,patent_year,Applicant,app_number,app_id,appcit_app_number,assignee_state_fips,assignee_county_fips,assignee_country,assignee_longitude,assignee_latitude,assignee_city,assignee_total_num_patents,citedby_patent_number,citedby_patent_title,cpc_category,cpc_subsection_title,cpc_group_title,cpc_group_id,cpc_sequence,cpc_subgroup_id,cpc_subgroup_title,cpc_total_num_assignees,cpc_total_num_patents,examiner_id,lawyer_id,nber_category_id,nber_category_title,nber_subcategory_id,nber_subcategory_title,nber_total_num_assignees,nber_total_num_patents,abstract_title,patent_decade,assignee_organization_namestandard,assignee_key_id,inventor_key_id,crop_shortname,crop_type,crop_type2,patent_type_orig,url,keras_predict,valueuse_ifcpc_A01H6,ifcpc_A01H6_known,.pred_1,.pred_class,group
soybean,9198365,"The present invention is directed to a soybean plant with mutations in FAD2-1A and FAD2-1B. Moreover, the present invention is directed to seeds from said plants with altered ratios of monosaturated and polyunsaturated fats. In particular, the present invention is directed to plants where the plants exhibit elevated levels of oleic acid.",2015-12-01,Method to develop high oleic acid soybeans using conventional soybean breeding techniques,utility,2015,"THE UNITED STATES OF AMERICA, AS REPRESENTED BY THE SECRETARY OF AGRICULTURE",13351757,,,11,11001,US,-76.9879,38.8937,Washington,2723,"10087454, 10113162, 10301637, 10329576, 10513698, 10550402, 10774337, 10837024","Method to develop high oleic acid soybeans using conventional soybean breeding techniques, Modifying soybean oil composition through targeted knockout of the FAD2-1A/1B genes, Potatoes with reduced granule-bound starch synthase, Potatoes with reduced cold-induced sweetening, Modifying soybean oil composition through targeted knockout of the FAD3A/B/C genes, Modifying messenger RNA stability in plant transformations",inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing,New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques,A01H,1,A01H1/00,Processes for modifying genotypes ; ; Plants characterised by associated natural traits;,21598,145170,oa5s4r2jbsdky8egthchns926,"53375cc87b5e671c043da5730189e435, 2b235e2db7080d9b4b9b12dab0f4e919, a7e757b30589f7082831beb1c2cc44fe",,,,,,,"The present invention is directed to a soybean plant with mutations in FAD2-1A and FAD2-1B. Moreover, the present invention is directed to seeds from said plants with altered ratios of monosaturated and polyunsaturated fats. In particular, the present invention is directed to plants where the plants exhibit elevated levels of oleic acid.. Method to develop high oleic acid soybeans using conventional soybean breeding techniques",2020,USDA,1777,"568083, 571700, 1037374, 1180760",soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/9198365,train,0,known,,,63
soybean,9198365,"The present invention is directed to a soybean plant with mutations in FAD2-1A and FAD2-1B. Moreover, the present invention is directed to seeds from said plants with altered ratios of monosaturated and polyunsaturated fats. In particular, the present invention is directed to plants where the plants exhibit elevated levels of oleic acid.",2015-12-01,Method to develop high oleic acid soybeans using conventional soybean breeding techniques,utility,2015,"THE UNITED STATES OF AMERICA, AS REPRESENTED BY THE SECRETARY OF AGRICULTURE",13351757,,,11,11001,US,-76.9879,38.8937,Washington,2723,"10087454, 10113162, 10301637, 10329576, 10513698, 10550402, 10774337, 10837024","Method to develop high oleic acid soybeans using conventional soybean breeding techniques, Modifying soybean oil composition through targeted knockout of the FAD2-1A/1B genes, Potatoes with reduced granule-bound starch synthase, Potatoes with reduced cold-induced sweetening, Modifying soybean oil composition through targeted knockout of the FAD3A/B/C genes, Modifying messenger RNA stability in plant transformations",inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing,New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques,A01H,1,A01H1/00,Processes for modifying genotypes ; ; Plants characterised by associated natural traits;,21598,145170,oa5s4r2jbsdky8egthchns926,"53375cc87b5e671c043da5730189e435, 2b235e2db7080d9b4b9b12dab0f4e919, a7e757b30589f7082831beb1c2cc44fe",,,,,,,"The present invention is directed to a soybean plant with mutations in FAD2-1A and FAD2-1B. Moreover, the present invention is directed to seeds from said plants with altered ratios of monosaturated and polyunsaturated fats. In particular, the present invention is directed to plants where the plants exhibit elevated levels of oleic acid.. Method to develop high oleic acid soybeans using conventional soybean breeding techniques",2020,USDA,1777,"568083, 571700, 1037374, 1180760",soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/9198365,train,1,known,,,63
soybean,9198365,"The present invention is directed to a soybean plant with mutations in FAD2-1A and FAD2-1B. Moreover, the present invention is directed to seeds from said plants with altered ratios of monosaturated and polyunsaturated fats. In particular, the present invention is directed to plants where the plants exhibit elevated levels of oleic acid.",2015-12-01,Method to develop high oleic acid soybeans using conventional soybean breeding techniques,utility,2015,"THE UNITED STATES OF AMERICA, AS REPRESENTED BY THE SECRETARY OF AGRICULTURE",13351757,,,11,11001,US,-76.9879,38.8937,Washington,2723,"10087454, 10113162, 10301637, 10329576, 10513698, 10550402, 10774337, 10837024","Method to develop high oleic acid soybeans using conventional soybean breeding techniques, Modifying soybean oil composition through targeted knockout of the FAD2-1A/1B genes, Potatoes with reduced granule-bound starch synthase, Potatoes with reduced cold-induced sweetening, Modifying soybean oil composition through targeted knockout of the FAD3A/B/C genes, Modifying messenger RNA stability in plant transformations",inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing,New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques,A01H,1,A01H1/00,Processes for modifying genotypes ; ; Plants characterised by associated natural traits;,21598,145170,oa5s4r2jbsdky8egthchns926,"53375cc87b5e671c043da5730189e435, 2b235e2db7080d9b4b9b12dab0f4e919, a7e757b30589f7082831beb1c2cc44fe",,,,,,,"The present invention is directed to a soybean plant with mutations in FAD2-1A and FAD2-1B. Moreover, the present invention is directed to seeds from said plants with altered ratios of monosaturated and polyunsaturated fats. In particular, the present invention is directed to plants where the plants exhibit elevated levels of oleic acid.. Method to develop high oleic acid soybeans using conventional soybean breeding techniques",2020,USDA,1777,"568083, 571700, 1037374, 1180760",soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/9198365,train,1,known,,,63
soybean,9198365,"The present invention is directed to a soybean plant with mutations in FAD2-1A and FAD2-1B. Moreover, the present invention is directed to seeds from said plants with altered ratios of monosaturated and polyunsaturated fats. In particular, the present invention is directed to plants where the plants exhibit elevated levels of oleic acid.",2015-12-01,Method to develop high oleic acid soybeans using conventional soybean breeding techniques,utility,2015,"THE UNITED STATES OF AMERICA, AS REPRESENTED BY THE SECRETARY OF AGRICULTURE",13351757,,,11,11001,US,-76.9879,38.8937,Washington,2723,"10087454, 10113162, 10301637, 10329576, 10513698, 10550402, 10774337, 10837024","Method to develop high oleic acid soybeans using conventional soybean breeding techniques, Modifying soybean oil composition through targeted knockout of the FAD2-1A/1B genes, Potatoes with reduced granule-bound starch synthase, Potatoes with reduced cold-induced sweetening, Modifying soybean oil composition through targeted knockout of the FAD3A/B/C genes, Modifying messenger RNA stability in plant transformations",inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing,New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques,A01H,1,A01H1/00,Processes for modifying genotypes ; ; Plants characterised by associated natural traits;,21598,145170,oa5s4r2jbsdky8egthchns926,"53375cc87b5e671c043da5730189e435, 2b235e2db7080d9b4b9b12dab0f4e919, a7e757b30589f7082831beb1c2cc44fe",,,,,,,"The present invention is directed to a soybean plant with mutations in FAD2-1A and FAD2-1B. Moreover, the present invention is directed to seeds from said plants with altered ratios of monosaturated and polyunsaturated fats. In particular, the present invention is directed to plants where the plants exhibit elevated levels of oleic acid.. Method to develop high oleic acid soybeans using conventional soybean breeding techniques",2020,USDA,1777,"568083, 571700, 1037374, 1180760",soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/9198365,test,0,known,0.527012705802918,1,63
soybean,9198365,"The present invention is directed to a soybean plant with mutations in FAD2-1A and FAD2-1B. Moreover, the present invention is directed to seeds from said plants with altered ratios of monosaturated and polyunsaturated fats. In particular, the present invention is directed to plants where the plants exhibit elevated levels of oleic acid.",2015-12-01,Method to develop high oleic acid soybeans using conventional soybean breeding techniques,utility,2015,The Curators of the University of Missouri,13351757,13/351757,NA,29] NA,29019] NA,US] NA,-92.3337] NA,38.9519] NA,Columbia] NA,759] NA,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing] Biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,"New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques] Microorganisms or enzymes; compositions thereof; propagating, preserving, or maintaining microorganisms; mutation or genetic engineering; culture media",A01H] C12N,NA,A01H1/00] A01H5/10] A01H6/542] C12N15/8247,"Processes for modifying genotypes ; ; Plants characterised by associated natural traits;] Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds] Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Leguminosae or Fabaceae, e.g. soybean, alfalfa or peanut-Glycine max [soybean]] Mutation or genetic engineering; DNA or RNA concerning genetic engineering, vectors, e.g. plasmids, or their isolation, preparation or purification; Use of hosts therefor -Recombinant DNA-technology-Introduction of foreign genetic material using vectors; Vectors; Use of hosts therefor; Regulation of expression-Vectors or expression systems specially adapted for eukaryotic hosts-for plant cells ; , e.g. plant artificial chromosomes (PACs)-Phenotypically and genetically modified plants via recombinant DNA technology-with non-agronomic quality (output) traits, e.g. for industrial processing; Value added, non-agronomic traits-involving biosynthetic or metabolic pathways, i.e. metabolic engineering, e.g. nicotine, caffeine-involving modified lipid metabolism, e.g. seed oil composition",23008] 22479] 1132] 14990,149455] 167138] 18044] 109502,oa5s4r2jbsdky8egthchns926,53375cc87b5e671c043da5730189e435] 2b235e2db7080d9b4b9b12dab0f4e919] a7e757b30589f7082831beb1c2cc44fe,NA,NA,NA,NA,NA,NA,"The present invention is directed to a soybean plant with mutations in FAD2-1A and FAD2-1B. Moreover, the present invention is directed to seeds from said plants with altered ratios of monosaturated and polyunsaturated fats. In particular, the present invention is directed to plants where the plants exhibit elevated levels of oleic acid.. Method to develop high oleic acid soybeans using conventional soybean breeding techniques",2020,,,,soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/9198365,train,0,known,,,63
soybean,9198365,"The present invention is directed to a soybean plant with mutations in FAD2-1A and FAD2-1B. Moreover, the present invention is directed to seeds from said plants with altered ratios of monosaturated and polyunsaturated fats. In particular, the present invention is directed to plants where the plants exhibit elevated levels of oleic acid.",2015-12-01,Method to develop high oleic acid soybeans using conventional soybean breeding techniques,utility,2015,The Curators of the University of Missouri,13351757,13/351757,NA,29] NA,29019] NA,US] NA,-92.3337] NA,38.9519] NA,Columbia] NA,759] NA,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing] Biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,"New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques] Microorganisms or enzymes; compositions thereof; propagating, preserving, or maintaining microorganisms; mutation or genetic engineering; culture media",A01H] C12N,NA,A01H1/00] A01H5/10] A01H6/542] C12N15/8247,"Processes for modifying genotypes ; ; Plants characterised by associated natural traits;] Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds] Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Leguminosae or Fabaceae, e.g. soybean, alfalfa or peanut-Glycine max [soybean]] Mutation or genetic engineering; DNA or RNA concerning genetic engineering, vectors, e.g. plasmids, or their isolation, preparation or purification; Use of hosts therefor -Recombinant DNA-technology-Introduction of foreign genetic material using vectors; Vectors; Use of hosts therefor; Regulation of expression-Vectors or expression systems specially adapted for eukaryotic hosts-for plant cells ; , e.g. plant artificial chromosomes (PACs)-Phenotypically and genetically modified plants via recombinant DNA technology-with non-agronomic quality (output) traits, e.g. for industrial processing; Value added, non-agronomic traits-involving biosynthetic or metabolic pathways, i.e. metabolic engineering, e.g. nicotine, caffeine-involving modified lipid metabolism, e.g. seed oil composition",23008] 22479] 1132] 14990,149455] 167138] 18044] 109502,oa5s4r2jbsdky8egthchns926,53375cc87b5e671c043da5730189e435] 2b235e2db7080d9b4b9b12dab0f4e919] a7e757b30589f7082831beb1c2cc44fe,NA,NA,NA,NA,NA,NA,"The present invention is directed to a soybean plant with mutations in FAD2-1A and FAD2-1B. Moreover, the present invention is directed to seeds from said plants with altered ratios of monosaturated and polyunsaturated fats. In particular, the present invention is directed to plants where the plants exhibit elevated levels of oleic acid.. Method to develop high oleic acid soybeans using conventional soybean breeding techniques",2020,,,,soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/9198365,train,1,known,,,63
soybean,9198365,"The present invention is directed to a soybean plant with mutations in FAD2-1A and FAD2-1B. Moreover, the present invention is directed to seeds from said plants with altered ratios of monosaturated and polyunsaturated fats. In particular, the present invention is directed to plants where the plants exhibit elevated levels of oleic acid.",2015-12-01,Method to develop high oleic acid soybeans using conventional soybean breeding techniques,utility,2015,The Curators of the University of Missouri,13351757,13/351757,NA,29] NA,29019] NA,US] NA,-92.3337] NA,38.9519] NA,Columbia] NA,759] NA,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing] Biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,"New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques] Microorganisms or enzymes; compositions thereof; propagating, preserving, or maintaining microorganisms; mutation or genetic engineering; culture media",A01H] C12N,NA,A01H1/00] A01H5/10] A01H6/542] C12N15/8247,"Processes for modifying genotypes ; ; Plants characterised by associated natural traits;] Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds] Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Leguminosae or Fabaceae, e.g. soybean, alfalfa or peanut-Glycine max [soybean]] Mutation or genetic engineering; DNA or RNA concerning genetic engineering, vectors, e.g. plasmids, or their isolation, preparation or purification; Use of hosts therefor -Recombinant DNA-technology-Introduction of foreign genetic material using vectors; Vectors; Use of hosts therefor; Regulation of expression-Vectors or expression systems specially adapted for eukaryotic hosts-for plant cells ; , e.g. plant artificial chromosomes (PACs)-Phenotypically and genetically modified plants via recombinant DNA technology-with non-agronomic quality (output) traits, e.g. for industrial processing; Value added, non-agronomic traits-involving biosynthetic or metabolic pathways, i.e. metabolic engineering, e.g. nicotine, caffeine-involving modified lipid metabolism, e.g. seed oil composition",23008] 22479] 1132] 14990,149455] 167138] 18044] 109502,oa5s4r2jbsdky8egthchns926,53375cc87b5e671c043da5730189e435] 2b235e2db7080d9b4b9b12dab0f4e919] a7e757b30589f7082831beb1c2cc44fe,NA,NA,NA,NA,NA,NA,"The present invention is directed to a soybean plant with mutations in FAD2-1A and FAD2-1B. Moreover, the present invention is directed to seeds from said plants with altered ratios of monosaturated and polyunsaturated fats. In particular, the present invention is directed to plants where the plants exhibit elevated levels of oleic acid.. Method to develop high oleic acid soybeans using conventional soybean breeding techniques",2020,,,,soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/9198365,train,1,known,,,63
soybean,9198365,"The present invention is directed to a soybean plant with mutations in FAD2-1A and FAD2-1B. Moreover, the present invention is directed to seeds from said plants with altered ratios of monosaturated and polyunsaturated fats. In particular, the present invention is directed to plants where the plants exhibit elevated levels of oleic acid.",2015-12-01,Method to develop high oleic acid soybeans using conventional soybean breeding techniques,utility,2015,The Curators of the University of Missouri,13351757,13/351757,NA,29] NA,29019] NA,US] NA,-92.3337] NA,38.9519] NA,Columbia] NA,759] NA,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing] Biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,"New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques] Microorganisms or enzymes; compositions thereof; propagating, preserving, or maintaining microorganisms; mutation or genetic engineering; culture media",A01H] C12N,NA,A01H1/00] A01H5/10] A01H6/542] C12N15/8247,"Processes for modifying genotypes ; ; Plants characterised by associated natural traits;] Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds] Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Leguminosae or Fabaceae, e.g. soybean, alfalfa or peanut-Glycine max [soybean]] Mutation or genetic engineering; DNA or RNA concerning genetic engineering, vectors, e.g. plasmids, or their isolation, preparation or purification; Use of hosts therefor -Recombinant DNA-technology-Introduction of foreign genetic material using vectors; Vectors; Use of hosts therefor; Regulation of expression-Vectors or expression systems specially adapted for eukaryotic hosts-for plant cells ; , e.g. plant artificial chromosomes (PACs)-Phenotypically and genetically modified plants via recombinant DNA technology-with non-agronomic quality (output) traits, e.g. for industrial processing; Value added, non-agronomic traits-involving biosynthetic or metabolic pathways, i.e. metabolic engineering, e.g. nicotine, caffeine-involving modified lipid metabolism, e.g. seed oil composition",23008] 22479] 1132] 14990,149455] 167138] 18044] 109502,oa5s4r2jbsdky8egthchns926,53375cc87b5e671c043da5730189e435] 2b235e2db7080d9b4b9b12dab0f4e919] a7e757b30589f7082831beb1c2cc44fe,NA,NA,NA,NA,NA,NA,"The present invention is directed to a soybean plant with mutations in FAD2-1A and FAD2-1B. Moreover, the present invention is directed to seeds from said plants with altered ratios of monosaturated and polyunsaturated fats. In particular, the present invention is directed to plants where the plants exhibit elevated levels of oleic acid.. Method to develop high oleic acid soybeans using conventional soybean breeding techniques",2020,,,,soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/9198365,test,0,known,0.527012705802918,1,63
soybean,9198365,"The present invention is directed to a soybean plant with mutations in FAD2-1A and FAD2-1B. Moreover, the present invention is directed to seeds from said plants with altered ratios of monosaturated and polyunsaturated fats. In particular, the present invention is directed to plants where the plants exhibit elevated levels of oleic acid.",2015-12-01,Method to develop high oleic acid soybeans using conventional soybean breeding techniques,utility,2015,"The United States of America, as represented by the Secretary of Agriculture",13351757,13/351757,NA,11] NA,11001] NA,US] NA,-77.0365] NA,38.895] NA,Washington] NA,2423] NA,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing] Biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,"New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques] Microorganisms or enzymes; compositions thereof; propagating, preserving, or maintaining microorganisms; mutation or genetic engineering; culture media",A01H] C12N,NA,A01H1/00] A01H5/10] A01H6/542] C12N15/8247,"Processes for modifying genotypes ; ; Plants characterised by associated natural traits;] Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds] Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Leguminosae or Fabaceae, e.g. soybean, alfalfa or peanut-Glycine max [soybean]] Mutation or genetic engineering; DNA or RNA concerning genetic engineering, vectors, e.g. plasmids, or their isolation, preparation or purification; Use of hosts therefor -Recombinant DNA-technology-Introduction of foreign genetic material using vectors; Vectors; Use of hosts therefor; Regulation of expression-Vectors or expression systems specially adapted for eukaryotic hosts-for plant cells ; , e.g. plant artificial chromosomes (PACs)-Phenotypically and genetically modified plants via recombinant DNA technology-with non-agronomic quality (output) traits, e.g. for industrial processing; Value added, non-agronomic traits-involving biosynthetic or metabolic pathways, i.e. metabolic engineering, e.g. nicotine, caffeine-involving modified lipid metabolism, e.g. seed oil composition",23008] 22479] 1132] 14990,149455] 167138] 18044] 109502,oa5s4r2jbsdky8egthchns926,53375cc87b5e671c043da5730189e435] 2b235e2db7080d9b4b9b12dab0f4e919] a7e757b30589f7082831beb1c2cc44fe,NA,NA,NA,NA,NA,NA,"The present invention is directed to a soybean plant with mutations in FAD2-1A and FAD2-1B. Moreover, the present invention is directed to seeds from said plants with altered ratios of monosaturated and polyunsaturated fats. In particular, the present invention is directed to plants where the plants exhibit elevated levels of oleic acid.. Method to develop high oleic acid soybeans using conventional soybean breeding techniques",2020,,,,soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/9198365,train,0,known,,,63
soybean,9198365,"The present invention is directed to a soybean plant with mutations in FAD2-1A and FAD2-1B. Moreover, the present invention is directed to seeds from said plants with altered ratios of monosaturated and polyunsaturated fats. In particular, the present invention is directed to plants where the plants exhibit elevated levels of oleic acid.",2015-12-01,Method to develop high oleic acid soybeans using conventional soybean breeding techniques,utility,2015,"The United States of America, as represented by the Secretary of Agriculture",13351757,13/351757,NA,11] NA,11001] NA,US] NA,-77.0365] NA,38.895] NA,Washington] NA,2423] NA,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing] Biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,"New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques] Microorganisms or enzymes; compositions thereof; propagating, preserving, or maintaining microorganisms; mutation or genetic engineering; culture media",A01H] C12N,NA,A01H1/00] A01H5/10] A01H6/542] C12N15/8247,"Processes for modifying genotypes ; ; Plants characterised by associated natural traits;] Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds] Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Leguminosae or Fabaceae, e.g. soybean, alfalfa or peanut-Glycine max [soybean]] Mutation or genetic engineering; DNA or RNA concerning genetic engineering, vectors, e.g. plasmids, or their isolation, preparation or purification; Use of hosts therefor -Recombinant DNA-technology-Introduction of foreign genetic material using vectors; Vectors; Use of hosts therefor; Regulation of expression-Vectors or expression systems specially adapted for eukaryotic hosts-for plant cells ; , e.g. plant artificial chromosomes (PACs)-Phenotypically and genetically modified plants via recombinant DNA technology-with non-agronomic quality (output) traits, e.g. for industrial processing; Value added, non-agronomic traits-involving biosynthetic or metabolic pathways, i.e. metabolic engineering, e.g. nicotine, caffeine-involving modified lipid metabolism, e.g. seed oil composition",23008] 22479] 1132] 14990,149455] 167138] 18044] 109502,oa5s4r2jbsdky8egthchns926,53375cc87b5e671c043da5730189e435] 2b235e2db7080d9b4b9b12dab0f4e919] a7e757b30589f7082831beb1c2cc44fe,NA,NA,NA,NA,NA,NA,"The present invention is directed to a soybean plant with mutations in FAD2-1A and FAD2-1B. Moreover, the present invention is directed to seeds from said plants with altered ratios of monosaturated and polyunsaturated fats. In particular, the present invention is directed to plants where the plants exhibit elevated levels of oleic acid.. Method to develop high oleic acid soybeans using conventional soybean breeding techniques",2020,,,,soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/9198365,train,1,known,,,63
soybean,9198365,"The present invention is directed to a soybean plant with mutations in FAD2-1A and FAD2-1B. Moreover, the present invention is directed to seeds from said plants with altered ratios of monosaturated and polyunsaturated fats. In particular, the present invention is directed to plants where the plants exhibit elevated levels of oleic acid.",2015-12-01,Method to develop high oleic acid soybeans using conventional soybean breeding techniques,utility,2015,"The United States of America, as represented by the Secretary of Agriculture",13351757,13/351757,NA,11] NA,11001] NA,US] NA,-77.0365] NA,38.895] NA,Washington] NA,2423] NA,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing] Biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,"New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques] Microorganisms or enzymes; compositions thereof; propagating, preserving, or maintaining microorganisms; mutation or genetic engineering; culture media",A01H] C12N,NA,A01H1/00] A01H5/10] A01H6/542] C12N15/8247,"Processes for modifying genotypes ; ; Plants characterised by associated natural traits;] Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds] Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Leguminosae or Fabaceae, e.g. soybean, alfalfa or peanut-Glycine max [soybean]] Mutation or genetic engineering; DNA or RNA concerning genetic engineering, vectors, e.g. plasmids, or their isolation, preparation or purification; Use of hosts therefor -Recombinant DNA-technology-Introduction of foreign genetic material using vectors; Vectors; Use of hosts therefor; Regulation of expression-Vectors or expression systems specially adapted for eukaryotic hosts-for plant cells ; , e.g. plant artificial chromosomes (PACs)-Phenotypically and genetically modified plants via recombinant DNA technology-with non-agronomic quality (output) traits, e.g. for industrial processing; Value added, non-agronomic traits-involving biosynthetic or metabolic pathways, i.e. metabolic engineering, e.g. nicotine, caffeine-involving modified lipid metabolism, e.g. seed oil composition",23008] 22479] 1132] 14990,149455] 167138] 18044] 109502,oa5s4r2jbsdky8egthchns926,53375cc87b5e671c043da5730189e435] 2b235e2db7080d9b4b9b12dab0f4e919] a7e757b30589f7082831beb1c2cc44fe,NA,NA,NA,NA,NA,NA,"The present invention is directed to a soybean plant with mutations in FAD2-1A and FAD2-1B. Moreover, the present invention is directed to seeds from said plants with altered ratios of monosaturated and polyunsaturated fats. In particular, the present invention is directed to plants where the plants exhibit elevated levels of oleic acid.. Method to develop high oleic acid soybeans using conventional soybean breeding techniques",2020,,,,soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/9198365,train,1,known,,,63
